D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 0.1,  0.6,  1.0, .418, 0.76, .524
 0.1,  0.6,  1.0, .429, 0.76, .498
 0.1,  0.6,  1.0, .428, 0.72, .525
 0.1,  0.6,  1.0, .426, 0.78, .496
 0.1,  0.6,  1.0, .427, 0.78, .501
 0.1,  0.6,  1.0, .418, 0.68, .501
 0.1,  0.6,  1.0, .428,  0.8, .512
 0.1,  0.6,  1.0, .423, 0.78, .499
 0.1,  0.6,  1.0, .424,  0.8, .498
 0.1,  0.6,  1.0, .427, 0.76, .509
 0.1,  0.6,  1.0, .423, 0.86, .494
 0.1,  0.6,  1.0, .436, 0.86, .513
 0.1,  0.6,  1.0, .427, 0.78, .517
 0.1,  0.6,  1.0, .437, 0.82, .491
 0.1,  0.6,  1.0, .435, 0.74, .502
 0.1,  0.6,  1.0, .431, 0.84, .497
 0.1,  0.6,  1.0, 0.42, 0.74, .506
 0.1,  0.6,  1.0, .424, 0.86, .518
 0.1,  0.6,  1.0, 0.43,  0.8, .511
 0.1,  0.6,  1.0, .423,  0.7, .467
 0.1,  0.6,  1.0, .435, 0.82, .493
 0.1,  0.6,  1.0, .425, 0.82, .491
 0.1,  0.6,  1.0, .422,  0.7, .483
 0.1,  0.6,  1.0, .426, 0.76, .492
 0.1,  0.6,  1.0, .424,  0.8, .503
 0.1,  0.6,  1.0, .437,  0.8, .501
 0.1,  0.6,  1.0, .429, 0.78, .494
 0.1,  0.6,  1.0, .428,  0.8, .527
 0.1,  0.6,  1.0, .426,  0.7, .501
 0.1,  0.6,  1.0, .432, 0.86, .503
 0.1,  0.6,  1.0, .429,  0.9, .495
 0.1,  0.6,  1.0, .426, .794, .519
 0.1,  0.6,  1.0, .426, 0.88, .507
 0.1,  0.6,  1.0, .426, 0.74, .499
 0.1,  0.6,  1.0, .427, 0.82, .502
 0.1,  0.6,  1.0, .426, 0.78, 0.49
 0.1,  0.6,  1.0, .428,  0.8, .535
 0.1,  0.6,  1.0, .431, 0.84, .511
 0.1,  0.6,  1.0, .425, 0.76, .504
 0.1,  0.6,  1.0, .424, 0.82, .466
 0.1,  0.6,  1.0, .432, 0.78,  0.5
 0.1,  0.6,  1.0, .417, 0.84, .502
 0.1,  0.6,  1.0, .426, 0.84,  0.5
 0.1,  0.6,  1.0, .426,  0.8, .491
 0.1,  0.6,  1.0, .429, 0.82, .514
 0.1,  0.6,  1.0, .425, 0.72, .543
 0.1,  0.6,  1.0, .425,  0.9, .513
 0.1,  0.6,  1.0, .429, 0.88, .503
 0.1,  0.6,  1.0, .422,  0.8, .476
 0.1,  0.6,  1.0, .423, 0.82, .451
 0.1,  0.6,  1.0, .424, 0.84, .482
 0.1,  0.6,  1.0, .425,  0.8, .502
 0.1,  0.6,  1.0, .427, 0.76, 0.51
 0.1,  0.6,  1.0, .426, 0.82, .494
 0.1,  0.6,  1.0, .418,  0.8, .493
 0.1,  0.6,  1.0, .417, .791, .524
 0.1,  0.6,  1.0, .415, 0.82, .461
 0.1,  0.6,  1.0, .426, 0.86, .474
 0.1,  0.6,  1.0, .428, 0.72, .518
 0.1,  0.6,  1.0, 0.43, 0.82, .501
 0.1,  0.6,  1.0, 0.43, 0.72, .519
 0.1,  0.6,  1.0, .423, 0.78, .501
 0.1,  0.6,  1.0, .422, 0.82, .482
 0.1,  0.6,  1.0, .431, 0.74, .487
 0.1,  0.6,  1.0, .423, 0.78, .504
 0.1,  0.6,  1.0, .423, 0.72, .491
 0.1,  0.6,  1.0, .427, 0.68, .533
 0.1,  0.6,  1.0, .424, 0.78, .518
 0.1,  0.6,  1.0, .423, 0.88, .472
 0.1,  0.6,  1.0, .431, 0.86, .474
 0.1,  0.6,  1.0, .434, 0.76, 0.51
 0.1,  0.6,  1.0, .439,  0.7, .508
 0.1,  0.6,  1.0, .418, 0.86, 0.52
 0.1,  0.6,  1.0, .432,  0.8, .474
 0.1,  0.6,  1.0, .429, 0.74, .501
 0.1,  0.7,  1.0, .434,  0.8, .506
 0.1,  0.7,  1.0, .428,  0.9, .506
 0.1,  0.7,  1.0, .419,  0.8, .509
 0.1,  0.7,  1.0, .438, 0.86, .497
 0.1,  0.7,  1.0, .417,  0.9, .496
 0.1,  0.7,  1.0, .433, 0.88, .463
 0.1,  0.7,  1.0, .431, 0.86, .507
 0.1,  0.7,  1.0, .424, 0.86, .509
 0.1,  0.7,  1.0, .428, 0.94, .489
 0.1,  0.7,  1.0, .421, 0.82, .487
 0.1,  0.7,  1.0, .426, 0.82, .512
 0.1,  0.7,  1.0, .421, 0.78, .489
 0.1,  0.7,  1.0, 0.43, 0.84, .491
 0.1,  0.7,  1.0, .432, 0.84, .521
 0.1,  0.7,  1.0, 0.42, 0.86, .523
 0.1,  0.7,  1.0, .427, 0.84, .485
 0.1,  0.7,  1.0, .421, 0.88, .517
 0.1,  0.7,  1.0, .433, 0.86, .489
 0.1,  0.7,  1.0, .429, 0.92, .466
 0.1,  0.7,  1.0, .425, 0.86, .537
 0.1,  0.7,  1.0, .423,  0.8, .499
 0.1,  0.7,  1.0, .427, 0.84, .501
 0.1,  0.7,  1.0, 0.43, 0.88, .489
 0.1,  0.7,  1.0, 0.43, 0.86, .478
 0.1,  0.7,  1.0, .432, 0.86, .471
 0.1,  0.7,  1.0, .432,  0.9, .489
 0.1,  0.7,  1.0, .427, 0.88, .478
 0.1,  0.7,  1.0, 0.42, 0.82, .486
 0.1,  0.7,  1.0, .429,  0.8, .497
 0.1,  0.7,  1.0, .431,  0.8, .505
 0.1,  0.7,  1.0, .429, 0.86, .509
 0.1,  0.7,  1.0, .427, 0.82, .497
 0.1,  0.7,  1.0, .431, 0.94, .486
 0.1,  0.7,  1.0, .422, 0.84, .508
 0.1,  0.7,  1.0, .427,  0.8, .482
 0.1,  0.7,  1.0, .433, 0.88, .529
 0.1,  0.7,  1.0, .428, 0.82, .475
 0.1,  0.7,  1.0, .435, 0.82, .469
 0.1,  0.7,  1.0, .428, 0.86, .504
 0.1,  0.7,  1.0, .431,  0.9, .482
 0.1,  0.7,  1.0, .426, 0.94, .513
 0.1,  0.7,  1.0, .427, 0.88, .519
 0.1,  0.7,  1.0, .429, 0.88, .503
 0.1,  0.7,  1.0, .423, 0.88, .491
 0.1,  0.7,  1.0, .433, 0.82, .511
 0.1,  0.7,  1.0, 0.43,  0.8, .533
 0.1,  0.7,  1.0, 0.43, 0.72, .474
 0.1,  0.7,  1.0, .425,  0.9, .497
 0.1,  0.7,  1.0, .421, 0.86, 0.52
 0.1,  0.7,  1.0, .426, .793, .536
 0.1,  0.7,  1.0, .423, 0.76, .525
 0.1,  0.7,  1.0, .427, 0.82, .465
 0.1,  0.7,  1.0, .431, 0.78, .483
 0.1,  0.7,  1.0, .426, 0.78, .536
 0.1,  0.7,  1.0, .424, 0.76, .512
 0.1,  0.7,  1.0, .435, .886, .502
 0.1,  0.7,  1.0, .425,  0.9, .492
 0.1,  0.7,  1.0, .427,  0.9, .509
 0.1,  0.7,  1.0, .429,  0.8, .498
 0.1,  0.7,  1.0, .421, 0.92, .497
 0.1,  0.7,  1.0, 0.42, 0.84, 0.54
 0.1,  0.7,  1.0, 0.41, 0.86, .518
 0.1,  0.7,  1.0, .434,  0.9, .482
 0.1,  0.7,  1.0, .423, 0.88, .511
 0.1,  0.7,  1.0, .428,  0.9, .503
 0.1,  0.7,  1.0, .432, 0.82, .531
 0.1,  0.7,  1.0, .427,  0.8, .493
 0.1,  0.7,  1.0, .427, 0.88, .512
 0.1,  0.7,  1.0, .425, 0.76, .501
 0.1,  0.7,  1.0, .429, 0.76, .501
 0.1,  0.7,  1.0, .427, 0.78, .499
 0.1,  0.7,  1.0, .431,  0.9, .476
 0.1,  0.7,  1.0, .428, 0.82, .502
 0.1,  0.7,  1.0, .423,  0.8, .523
 0.1,  0.7,  1.0, .419, 0.86, .495
 0.1,  0.7,  1.0, .432, 0.76, .498
 0.1,  0.7,  1.0, .425, 0.86, .488
 0.1,  0.7,  1.0, .425,  0.8, .501
 0.1,  0.7,  1.0, .423, 0.78, .537
 0.1,  0.7,  1.0, .434, 0.88, .496
 0.1,  0.7,  1.0, .431, 0.74,  0.5
 0.1,  0.7,  1.0, .424, 0.88, .487
 0.1,  0.7,  1.0, .421, 0.86, .503
 0.1,  0.7,  1.0, .425,  0.8, .497
 0.1,  0.7,  1.0, .426, 0.86, .489
 0.1,  0.7,  1.0, .433, 0.94, .497
 0.1,  0.7,  1.0, .431, 0.72,  0.5
 0.1,  0.7,  1.0, 0.43, 0.74, .521
 0.1,  0.7,  1.0, .435, 0.92, .486
 0.1,  0.7,  1.0, .435, 0.72, 0.49
 0.1,  0.7,  1.0, .425, 0.82, .507
 0.1,  0.7,  1.0, .419, 0.84, .488
 0.1,  0.7,  1.0, .419, 0.86, .482
 0.1,  0.7,  1.0, .419, 0.92, .515
 0.1,  0.7,  1.0, .426, 0.86, .462
 0.1,  0.7,  1.0, .421, 0.84, .473
 0.1,  0.7,  1.0, .421, 0.96, 0.51
 0.1,  0.7,  1.0, .434, 0.78, .494
 0.1,  0.7,  1.0, .427, 0.94, .474
 0.1,  0.7,  1.0, .429, 0.88, .487
 0.1,  0.8,  1.0, 0.43, 0.88, .496
 0.1,  0.8,  1.0, .421,  0.8, .512
 0.1,  0.8,  1.0, .435, 0.78, 0.51
 0.1,  0.8,  1.0, .426, 0.86, .492
 0.1,  0.8,  1.0, .423, 0.88, 0.51
 0.1,  0.8,  1.0, .423, 0.88, .488
 0.1,  0.8,  1.0, .428, 0.94, .516
 0.1,  0.8,  1.0, .436, 0.88,  0.5
 0.1,  0.8,  1.0, .426, 0.86, .496
 0.1,  0.8,  1.0, .431, 0.86, .489
 0.1,  0.8,  1.0, .424, 0.84, .472
 0.1,  0.8,  1.0, .433,  0.9, .482
 0.1,  0.8,  1.0, .431, 0.94, 0.51
 0.1,  0.8,  1.0, .424, 0.76, .506
 0.1,  0.8,  1.0, .429, 0.92, 0.53
 0.1,  0.8,  1.0, .423, 0.82, .519
 0.1,  0.8,  1.0, .427, 0.88, .516
 0.1,  0.8,  1.0, .435, 0.94, .489
 0.1,  0.8,  1.0, .424, 0.92, .494
 0.1,  0.8,  1.0, .427,  0.9, 0.49
 0.1,  0.8,  1.0, .428, 0.86, .487
 0.1,  0.8,  1.0, .433, 0.88, .505
 0.1,  0.8,  1.0, .429, 0.94, .466
 0.1,  0.8,  1.0, .429, 0.84, .485
 0.1,  0.8,  1.0, .431,  0.9, .489
 0.1,  0.8,  1.0, .419, 0.86, .516
 0.1,  0.8,  1.0, .415,  0.8, .511
 0.1,  0.8,  1.0, .427, 0.84, .495
 0.1,  0.8,  1.0, .431, 0.84, 0.51
 0.1,  0.8,  1.0, .418, 0.88, .516
 0.1,  0.8,  1.0, .428, 0.86, .492
 0.1,  0.8,  1.0, .425, 0.88, .514
 0.1,  0.8,  1.0, .431, 0.92, .486
 0.1,  0.8,  1.0, 0.43,  0.9, .492
 0.1,  0.8,  1.0, .432, 0.96, .482
 0.1,  0.8,  1.0, .422, 0.88, .516
 0.1,  0.8,  1.0, .426, 0.78, .474
 0.1,  0.8,  1.0, .433, 0.86, 0.48
 0.1,  0.8,  1.0, .437, 0.82, .518
 0.1,  0.8,  1.0, .428, 0.92, 0.49
 0.1,  0.8,  1.0, .428,  0.8, .476
 0.1,  0.8,  1.0, .422,  0.9, .518
 0.1,  0.8,  1.0, .424, 0.94, .522
 0.1,  0.8,  1.0, .438, 0.86,  0.5
 0.1,  0.8,  1.0, .415, 0.84, .484
 0.1,  0.8,  1.0, .423,  0.9, .484
 0.1,  0.8,  1.0, .426, 0.86, .499
 0.1,  0.8,  1.0, .428,  0.8, .498
 0.1,  0.8,  1.0, .423, 0.88, .481
 0.1,  0.8,  1.0, .423,  0.8, .498
 0.1,  0.8,  1.0, .429, 0.84, .463
 0.1,  0.8,  1.0, .442, .839, .512
 0.1,  0.8,  1.0, .431, 0.94, .488
 0.1,  0.8,  1.0, .431,  0.9, .497
 0.1,  0.8,  1.0, .423, 0.86, .479
 0.1,  0.8,  1.0, .421,  0.9, .495
 0.1,  0.8,  1.0, .436, 0.88, .475
 0.1,  0.8,  1.0, .428, 0.86, .503
 0.1,  0.8,  1.0, .424, 0.86, .497
 0.1,  0.8,  1.0, .422, 0.78, .516
 0.1,  0.8,  1.0, .433, 0.96, .482
 0.1,  0.8,  1.0, .432, 0.82, .528
 0.1,  0.8,  1.0, .435, 0.86, .479
 0.1,  0.8,  1.0, .423,  0.8, .494
 0.1,  0.8,  1.0, .424,  0.9, 0.48
 0.1,  0.8,  1.0, .435, 0.96, .471
 0.1,  0.8,  1.0, .428, 0.74, .522
 0.1,  0.8,  1.0, .429, 0.86, .504
 0.1,  0.8,  1.0, 0.43, 0.86, .482
 0.1,  0.8,  1.0, .427,  0.9, .511
 0.1,  0.8,  1.0, .418, 0.82, .535
 0.1,  0.8,  1.0, .434, 0.84, .482
 0.1,  0.8,  1.0, .429, 0.88, .503
 0.1,  0.8,  1.0, .428, 0.78, .485
 0.1,  0.8,  1.0, .426, 0.88, .468
 0.1,  0.8,  1.0, 0.42, 0.88, .513
 0.1,  0.8,  1.0, .426, 0.86, .495
 0.1,  0.8,  1.0, .434, 0.94, .462
 0.1,  0.8,  1.0, .423, 0.82, 0.49
 0.1,  0.8,  1.0, .427, 0.82, .485
 0.1,  0.8,  1.0, .423, 0.92, .506
 0.1,  0.8,  1.0, .422, 0.88, .485
 0.1,  0.8,  1.0, .433, 0.86, .486
 0.1,  0.8,  1.0, .438, 0.86, .501
 0.1,  0.8,  1.0, .432, 0.84, .469
 0.1,  0.8,  1.0, .428, 0.72, .481
 0.1,  0.8,  1.0, .425, 0.88, .502
 0.1,  0.8,  1.0, .423, 0.84, .504
 0.1,  0.8,  1.0, 0.43, 0.88, .471
 0.1,  0.8,  1.0, .417, 0.76, .502
 0.1,  0.8,  1.0, .421,  0.8, .491
 0.1,  0.8,  1.0, .432,  0.8, .501
 0.1,  0.8,  1.0, .426, 0.86, .522
 0.1,  0.8,  1.0, .417, 0.88, .488
 0.1,  0.8,  1.0, .429, 0.94, .447
 0.1,  0.8,  1.0, .428, 0.84, .471
 0.1,  0.8,  1.0, .439,  0.9, .493
 0.1,  0.8,  1.0, .428, 0.92, .485
 0.1,  0.8,  1.0, .421, 0.92, .493
 0.1,  0.8,  1.0, .433, 0.88, .514
 0.1,  0.9,  1.0, .429,  0.9, .495
 0.1,  0.9,  1.0, .433, 0.78, .474
 0.1,  0.9,  1.0, 0.43, 0.88, .474
 0.1,  0.9,  1.0, .425, 0.94, .468
 0.1,  0.9,  1.0, .426, 0.92, .469
 0.1,  0.9,  1.0, 0.42, 0.88,  0.5
 0.1,  0.9,  1.0, .425, 0.94, .478
 0.1,  0.9,  1.0, .436, 0.98, .479
 0.1,  0.9,  1.0, .428, 0.86, .504
 0.1,  0.9,  1.0, .425,  0.9, .466
 0.1,  0.9,  1.0, .423, 0.92, .514
 0.1,  0.9,  1.0, .434,  0.8, .511
 0.1,  0.9,  1.0, .432,  0.9, .482
 0.1,  0.9,  1.0, .425, 0.88, .486
 0.1,  0.9,  1.0, .433, 0.88, .468
 0.1,  0.9,  1.0, .427, 0.82, .477
 0.1,  0.9,  1.0, .424,  0.9, .494
 0.1,  0.9,  1.0, .438,  0.9, .489
 0.1,  0.9,  1.0, .425, 0.88, .486
 0.1,  0.9,  1.0, .433,  0.9, .473
 0.1,  0.9,  1.0, .428, 0.96, .486
 0.1,  0.9,  1.0, .423, 0.88, .498
 0.1,  0.9,  1.0, 0.43, 0.92, .496
 0.1,  0.9,  1.0, 0.42,  0.9, .531
 0.1,  0.9,  1.0, .422, 0.84, .494
 0.1,  0.9,  1.0, .435, 0.86, .475
 0.1,  0.9,  1.0, .428, 0.88, .483
 0.1,  0.9,  1.0, .428, 0.94, .507
 0.1,  0.9,  1.0, .424, 0.96, .478
 0.1,  0.9,  1.0, .425, 0.82, .508
 0.1,  0.9,  1.0, .426, 0.94, .467
 0.1,  0.9,  1.0, .425, 0.92, .471
 0.1,  0.9,  1.0, 0.43, 0.88, .517
 0.1,  0.9,  1.0, .422,  0.9, .484
 0.1,  0.9,  1.0, .423, 0.86, .497
 0.1,  0.9,  1.0, .432, 0.98, .463
 0.1,  0.9,  1.0, .427, 0.98, .499
 0.1,  0.9,  1.0, .424, 0.94, 0.49
 0.1,  0.9,  1.0, .427, 0.92, .494
 0.1,  0.9,  1.0, .428, 0.84, .466
 0.1,  0.9,  1.0, .424,  0.9, .523
 0.1,  0.9,  1.0, .426, 0.84, .521
 0.1,  0.9,  1.0, .422, 0.96, .484
 0.1,  0.9,  1.0, .424, 0.86, .511
 0.1,  0.9,  1.0, .429, 0.86, .501
 0.1,  0.9,  1.0, .436, 0.82, .499
 0.1,  0.9,  1.0, .428, 0.82, .495
 0.1,  0.9,  1.0, .428,  0.9, .477
 0.1,  0.9,  1.0, .417, 0.88, .511
 0.1,  0.9,  1.0, .429,  0.9, .473
 0.1,  0.9,  1.0, .426, 0.96, .483
 0.1,  0.9,  1.0, .424, 0.86, .482
 0.1,  0.9,  1.0, .426,  0.9, .481
 0.1,  0.9,  1.0, .434,  0.9, .471
 0.1,  0.9,  1.0, .422, 0.88, .471
 0.1,  0.9,  1.0, .428, 0.88, .485
 0.1,  0.9,  1.0, .425, 0.92, .486
 0.1,  0.9,  1.0, .423,  0.9, .474
 0.1,  0.9,  1.0, .422, 0.84, .467
 0.1,  0.9,  1.0, .432, 0.92, .493
 0.1,  0.9,  1.0, .433, 0.94, .509
 0.1,  0.9,  1.0, .428, 0.74, .477
 0.1,  0.9,  1.0, 0.44, 0.92, .502
 0.1,  0.9,  1.0, .422, 0.82, .483
 0.1,  0.9,  1.0, .427,  0.8, .508
 0.1,  0.9,  1.0, 0.43,  0.9, .475
 0.1,  0.9,  1.0, .428,  0.9, .481
 0.1,  0.9,  1.0, .443,  0.9, .496
 0.1,  0.9,  1.0, 0.43, 0.86, .484
 0.1,  0.9,  1.0, .421, 0.84, .455
 0.1,  0.9,  1.0, .423, 0.82, .491
 0.1,  0.9,  1.0, .435, 0.88, .487
 0.1,  0.9,  1.0, .422, 0.84, .478
 0.1,  0.9,  1.0, 0.43,  0.9, .484
 0.1,  0.9,  1.0, .416, 0.84, .483
 0.1,  0.9,  1.0, .422, 0.88, .505
 0.1,  0.9,  1.0, .436,  0.9, 0.48
 0.1,  0.9,  1.0, .427, 0.84, .488
 0.1,  0.9,  1.0, .422,  0.9, .467
 0.1,  0.9,  1.0, .427, 0.84, .527
 0.1,  0.9,  1.0, .428, 0.86, .493
 0.1,  0.9,  1.0, .429, 0.94, .495
 0.1,  0.9,  1.0, .425,  1.0, .447
 0.1,  0.9,  1.0, .423, 0.96, .482
 0.1,  0.9,  1.0, .434, 0.96, .465
 0.1,  0.9,  1.0, 0.43, 0.86, .472
 0.1,  0.9,  1.0, .432,  1.0, .457
 0.1,  0.9,  1.0, .425, 0.86, .522
 0.1,  0.9,  1.0, .421, 0.92, .511
 0.1,  0.9,  1.0, .426, 0.78, .473
 0.1,  0.9,  1.0, .425, 0.94, .505
 0.1,  0.9,  1.0, .429,  0.9, .486
 0.1,  0.9,  1.0, .427, 0.96, 0.49
 0.1,  0.9,  1.0, 0.43,  0.9, .488
 0.1,  0.9,  1.0, .422,  0.9, .476
 0.1,  0.9,  1.0, .425, 0.82, .485
 0.1,  0.9,  1.0, .437, 0.84, .499
 0.1,  0.9,  1.0, .428, 0.84, .481
 0.1,  0.9,  1.0, .421, 0.94, .452
 0.1,  0.9,  1.0, .419, 0.92, .493
 0.1,  1.0,  1.0, .437, 0.98, .496
 0.1,  1.0,  1.0, .425, 0.94, .455
 0.1,  1.0,  1.0, .436, 0.96, .453
 0.1,  1.0,  1.0, .429,  0.9, .458
 0.1,  1.0,  1.0, .431, 0.92, .468
 0.1,  1.0,  1.0, .425, 0.94, .486
 0.1,  1.0,  1.0, .419, 0.94, 0.49
 0.1,  1.0,  1.0, .426, 0.92, .474
 0.1,  1.0,  1.0, .426, 0.84, .485
 0.1,  1.0,  1.0, .433, 0.94, 0.49
 0.1,  1.0,  1.0, .426,  0.9, .464
 0.1,  1.0,  1.0, .437,  0.9, .479
 0.1,  1.0,  1.0, .424, 0.96, .522
 0.1,  1.0,  1.0, 0.43, 0.86, .526
 0.1,  1.0,  1.0, 0.43, 0.96, .487
 0.1,  1.0,  1.0, .426,  0.8, .475
 0.1,  1.0,  1.0, .428, 0.76, .476
 0.1,  1.0,  1.0, .426, 0.86, .496
 0.1,  1.0,  1.0, 0.43, 0.86, .465
 0.1,  1.0,  1.0, .423, 0.92, .478
 0.1,  1.0,  1.0, .428, 0.98, .509
 0.1,  1.0,  1.0, .435, 0.96, .497
 0.1,  1.0,  1.0, .423, 0.92, .468
 0.1,  1.0,  1.0, .424,  0.8, .517
 0.1,  1.0,  1.0, 0.42, 0.96, .502
 0.1,  1.0,  1.0, .427,  0.9, .461
 0.1,  1.0,  1.0, .427, 0.96, .474
 0.1,  1.0,  1.0, .432, 0.88, .486
 0.1,  1.0,  1.0, .435,  0.9, .479
 0.1,  1.0,  1.0, .424,  0.8, .481
 0.1,  1.0,  1.0, .437, 0.94, .485
 0.1,  1.0,  1.0, .438, 0.96, .492
 0.1,  1.0,  1.0, .434, 0.98, .477
 0.1,  1.0,  1.0, .426, 0.94, .495
 0.1,  1.0,  1.0, .429, 0.82, .488
 0.1,  1.0,  1.0, .428, 0.88, .467
 0.1,  1.0,  1.0, .425, 0.92, .477
 0.1,  1.0,  1.0, .428, 0.92, .501
 0.1,  1.0,  1.0, .421, 0.88, .465
 0.1,  1.0,  1.0, 0.43, 0.88, 0.49
 0.1,  1.0,  1.0, .428, 0.94, .472
 0.1,  1.0,  1.0, .422, 0.96, .488
 0.1,  1.0,  1.0, .427, 0.96, .465
 0.1,  1.0,  1.0, .424, 0.98, 0.46
 0.1,  1.0,  1.0, .418, 0.96, .502
 0.1,  1.0,  1.0, .428, 0.86, .497
 0.1,  1.0,  1.0, .431, 0.94, 0.47
 0.1,  1.0,  1.0, .428, 0.92, .488
 0.1,  1.0,  1.0, .432, 0.88, .491
 0.1,  1.0,  1.0, .431, 0.98, .464
 0.1,  1.0,  1.0, 0.43,  1.0, .452
 0.1,  1.0,  1.0, .424, 0.88, .493
 0.1,  1.0,  1.0, .428, 0.94, 0.49
 0.1,  1.0,  1.0, .438, 0.88, .485
 0.1,  1.0,  1.0, .427, 0.88, 0.51
 0.1,  1.0,  1.0, 0.42, 0.94, .487
 0.1,  1.0,  1.0, .434, 0.86, .494
 0.1,  1.0,  1.0, .435, 0.74, .461
 0.1,  1.0,  1.0, .425,  0.9, .489
 0.1,  1.0,  1.0, .424, 0.96, .467
 0.1,  1.0,  1.0, .422, 0.94, .459
 0.1,  1.0,  1.0, .418, 0.88, .479
 0.1,  1.0,  1.0, .425, 0.88, .497
 0.1,  1.0,  1.0, .424, 0.96, 0.48
 0.1,  1.0,  1.0, .422, 0.98, .531
 0.1,  1.0,  1.0, .434,  0.9, .489
 0.1,  1.0,  1.0, .422, 0.88, .459
 0.1,  1.0,  1.0, .417,  0.9, .479
 0.1,  1.0,  1.0, .431,  0.9, 0.48
 0.1,  1.0,  1.0, .431, 0.96, .451
 0.1,  1.0,  1.0, .426, 0.76, .497
 0.1,  1.0,  1.0, .433,  0.9, .476
 0.1,  1.0,  1.0, .431, 0.84, .481
 0.1,  1.0,  1.0, .424, 0.94, .473
 0.1,  1.0,  1.0, .428, 0.96, .476
 0.1,  1.0,  1.0, .424, 0.78, .491
 0.1,  1.0,  1.0, .432, 0.94, .461
 0.1,  1.0,  1.0, 0.43, 0.86, .477
 0.1,  1.0,  1.0, .431, 0.94, .499
 0.1,  1.0,  1.0, .422, 0.88, .491
 0.1,  1.0,  1.0, .435, 0.92, .497
 0.1,  1.0,  1.0, 0.43, 0.86, .521
 0.1,  1.0,  1.0, .428, 0.92, 0.49
 0.1,  1.0,  1.0, .428, 0.84, .511
 0.1,  1.0,  1.0, 0.43, .611,  0.5
 0.1,  1.0,  1.0, .427,  0.9, .484
 0.1,  1.0,  1.0, .428,  0.9, .458
 0.1,  1.0,  1.0, .426, 0.86, .488
 0.1,  1.0,  1.0, .436, 0.86, .457
 0.1,  1.0,  1.0, .427, 0.94, .526
 0.1,  1.0,  1.0, .427,  0.9, .487
 0.1,  1.0,  1.0, .436, 0.94, .497
 0.1,  1.0,  1.0, .425, 0.94, .477
 0.1,  1.0,  1.0, .423, 0.96, 0.46
 0.1,  1.0,  1.0, .424, 0.92, .494
 0.1,  1.0,  1.0, .428, 0.86, .481
 0.1,  1.0,  1.0, .432,  0.9, .469
 0.1,  1.0,  1.0, .429, 0.88, .476
 0.1,  1.0,  1.0, .426, 0.96, .479
 0.1,  1.0,  1.0, .431,  0.9, .483
 0.1,  1.1,  1.0, .423, 0.92, .495
 0.1,  1.1,  1.0, .425, 0.92, 0.47
 0.1,  1.1,  1.0, .423, 0.96, .469
 0.1,  1.1,  1.0, 0.44, 0.96, .477
 0.1,  1.1,  1.0, .425,  1.0, .465
 0.1,  1.1,  1.0, .428, 0.92, .469
 0.1,  1.1,  1.0, .428, 0.94, .504
 0.1,  1.1,  1.0, .431, 0.96, .467
 0.1,  1.1,  1.0, .431,  0.9, .495
 0.1,  1.1,  1.0, .419, 0.98, .485
 0.1,  1.1,  1.0, .429, 0.88, .465
 0.1,  1.1,  1.0, .429, 0.92, .472
 0.1,  1.1,  1.0, .428, 0.94, .466
 0.1,  1.1,  1.0, 0.43,  0.9, .455
 0.1,  1.1,  1.0, .429, 0.94, .496
 0.1,  1.1,  1.0, .427, 0.94, .458
 0.1,  1.1,  1.0, .433, 0.92, 0.48
 0.1,  1.1,  1.0, .427, 0.92, .464
 0.1,  1.1,  1.0, .416, 0.84, .449
 0.1,  1.1,  1.0, 0.44, 0.92, .484
 0.1,  1.1,  1.0, .437, 0.92, .497
 0.1,  1.1,  1.0, .419, 0.92, .478
 0.1,  1.1,  1.0, .423, 0.94, .497
 0.1,  1.1,  1.0, .414, 0.92, .489
 0.1,  1.1,  1.0, 0.43,  1.0, .471
 0.1,  1.1,  1.0, .428, .962, .465
 0.1,  1.1,  1.0, .428,  0.9, .469
 0.1,  1.1,  1.0, .425, 0.96, 0.45
 0.1,  1.1,  1.0, .422, 0.94, .448
 0.1,  1.1,  1.0, .436, 0.96, .479
 0.1,  1.1,  1.0, .423, 0.88, .521
 0.1,  1.1,  1.0, .419,  1.0, .442
 0.1,  1.1,  1.0, 0.43, 0.92, .478
 0.1,  1.1,  1.0, .431,  0.9, .497
 0.1,  1.1,  1.0, .427, 0.88, .481
 0.1,  1.1,  1.0, .429, 0.96, .492
 0.1,  1.1,  1.0, .428,  0.9, .493
 0.1,  1.1,  1.0, .426,  0.9, .483
 0.1,  1.1,  1.0, .423, 0.98, .445
 0.1,  1.1,  1.0, .428, 0.82, .455
 0.1,  1.1,  1.0, 0.42,  0.9, .471
 0.1,  1.1,  1.0, .429, 0.94, 0.48
 0.1,  1.1,  1.0, .434,  0.9, .479
 0.1,  1.1,  1.0, .425, 0.86, .472
 0.1,  1.1,  1.0, .429, 0.96, .474
 0.1,  1.1,  1.0, .421, 0.96, .467
 0.1,  1.1,  1.0, .428, 0.84, .502
 0.1,  1.1,  1.0, .429, 0.94, 0.48
 0.1,  1.1,  1.0, .423,  0.9, .484
 0.1,  1.1,  1.0, .431, 0.88, .519
 0.1,  1.1,  1.0, .413, 0.96, .491
 0.1,  1.1,  1.0, .421, 0.94, .492
 0.1,  1.1,  1.0, .425,  0.9,  0.5
 0.1,  1.1,  1.0, .427,  0.9, .459
 0.1,  1.1,  1.0, .429, 0.94, .482
