D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 0.1,  0.3,  1.0, .423, 0.74, .485
 0.1,  0.3,  1.0, .425, 0.66, .496
 0.1,  0.3,  1.0, .423, 0.68, .537
 0.1,  0.3,  1.0, .428,  0.7, .502
 0.1,  0.3,  1.0, .422, 0.82, .495
 0.1,  0.3,  1.0, .434,  0.8, .522
 0.1,  0.3,  1.0, .434, 0.78, .479
 0.1,  0.3,  1.0, .434, 0.68, .509
 0.1,  0.3,  1.0, .423,  0.8, .557
 0.1,  0.3,  1.0, .425, 0.62, 0.53
 0.1,  0.3,  1.0, .426, 0.84, .509
 0.1,  0.3,  1.0, .422, 0.62, .536
 0.1,  0.3,  1.0, .435, 0.68, .486
 0.1,  0.3,  1.0, .431,  0.8, .528
 0.1,  0.3,  1.0, .436, 0.78, .504
 0.1,  0.3,  1.0, .426, 0.76, .522
 0.1,  0.3,  1.0, .427, 0.74, .514
 0.1,  0.3,  1.0, .432, 0.64, .498
 0.1,  0.3,  1.0, 0.44, 0.64, .508
 0.1,  0.3,  1.0, .429,  0.7, .542
 0.1,  0.3,  1.0, .426, 0.72, .511
 0.1,  0.3,  1.0, .421,  0.7, 0.53
 0.1,  0.3,  1.0, .429, 0.74, .513
 0.1,  0.3,  1.0, .413,  0.7,  0.5
 0.1,  0.3,  1.0, .422, 0.66, .498
 0.1,  0.3,  1.0, .424,  0.8, .506
 0.1,  0.3,  1.0, .426, 0.72, .542
 0.1,  0.3,  1.0, .429, 0.72, .505
 0.1,  0.3,  1.0, .415, 0.82, .492
 0.1,  0.3,  1.0, .427, 0.78, .495
 0.1,  0.3,  1.0, 0.43,  0.7, .481
 0.1,  0.3,  1.0, .436, 0.74, .529
 0.1,  0.3,  1.0, .425, 0.68, .522
 0.1,  0.3,  1.0, .433, 0.76, .495
 0.1,  0.3,  1.0, .426, 0.68,  0.5
 0.1,  0.3,  1.0, .429,  0.8, .504
 0.1,  0.3,  1.0, .431, 0.88, .479
 0.1,  0.3,  1.0, .423, 0.76, .507
 0.1,  0.3,  1.0, 0.43, 0.64, .492
 0.1,  0.3,  1.0, .423, 0.68, .543
 0.1,  0.3,  1.0, .434,  0.8, .497
 0.1,  0.3,  1.0, .427,  0.7, .512
 0.1,  0.3,  1.0, 0.43, 0.78, 0.55
 0.1,  0.3,  1.0, .431, 0.68, 0.51
 0.1,  0.3,  1.0, .429, 0.76, .517
 0.1,  0.3,  1.0, 0.42, 0.78, .515
 0.1,  0.3,  1.0, .427, 0.68, .509
 0.1,  0.3,  1.0, .426,  0.8, .509
 0.1,  0.3,  1.0, .428, 0.74, .495
 0.1,  0.3,  1.0, .431, 0.76, .526
 0.1,  0.3,  1.0, .423, 0.74, .534
 0.1,  0.3,  1.0, .431, 0.84, .507
 0.1,  0.3,  1.0, 0.42, 0.78, .562
 0.1,  0.3,  1.0, .421, 0.68, .503
 0.1,  0.3,  1.0, .427,  0.8, .525
 0.1,  0.3,  1.0, .431, 0.84, .505
 0.1,  0.3,  1.0, .441, 0.82, .487
 0.1,  0.3,  1.0, .425, 0.74, .495
 0.1,  0.3,  1.0, .421, 0.72, .547
 0.1,  0.3,  1.0, .428, 0.68, .506
 0.1,  0.3,  1.0, .423,  0.8, .505
 0.1,  0.3,  1.0, .427, 0.74, .482
 0.1,  0.3,  1.0, .434, 0.82, .503
 0.1,  0.3,  1.0, .432, 0.76, .529
 0.1,  0.3,  1.0, .426, 0.74, .513
 0.1,  0.3,  1.0, .426, 0.74, .514
 0.1,  0.3,  1.0, .429, 0.68, .514
 0.1,  0.3,  1.0, .427,  0.7, 0.48
 0.1,  0.3,  1.0, .426, 0.72, .525
 0.1,  0.3,  1.0, .422, 0.76, .502
 0.1,  0.3,  1.0, .421, 0.78, .522
 0.1,  0.3,  1.0, .428, .633, .545
 0.1,  0.3,  1.0, .424,  0.8, .487
 0.1,  0.3,  1.0, 0.43, 0.78, .549
 0.1,  0.3,  1.0, .421, .762, .506
 0.1,  0.3,  1.0, .431, 0.82, .544
 0.1,  0.3,  1.0, .427, 0.78, 0.54
 0.1,  0.3,  1.0, .432, 0.72, .502
 0.1,  0.3,  1.0, .416, 0.82, .516
 0.1,  0.3,  1.0, .429, 0.74, .494
 0.1,  0.3,  1.0, 0.43, 0.74, .525
 0.1,  0.3,  1.0, .416, 0.68, .539
 0.1,  0.3,  1.0, .426, 0.72, .523
 0.1,  0.3,  1.0, .424, 0.72, .523
 0.1,  0.3,  1.0, .425,  0.9, 0.52
 0.1,  0.3,  1.0, .432,  0.7, .502
 0.1,  0.3,  1.0, .421,  0.8, .538
 0.1,  0.3,  1.0, 0.42, 0.74, .516
 0.1,  0.3,  1.0, .431,  0.8, .506
 0.1,  0.3,  1.0, .424, 0.74, .489
 0.1,  0.3,  1.0, .422,  0.8, .483
 0.1,  0.3,  1.0, .433,  0.8, .521
 0.1,  0.3,  1.0, .424, 0.76, .569
 0.1,  0.3,  1.0, .426,  0.8, .515
 0.1,  0.3,  1.0, .431, 0.72, .529
 0.1,  0.3,  1.0, .431, 0.74, .512
 0.1,  0.3,  1.0, .426, 0.74, .494
 0.1,  0.3,  1.0, .418, 0.78, .526
 0.1,  0.3,  1.0, .427, 0.81, .531
 0.1,  0.3,  1.0, .427, 0.74, .519
 0.1,  0.3,  1.0, 0.43, 0.72, .514
 0.1,  0.3,  1.0, .422, 0.78, .475
 0.1,  0.3,  1.0, .439, 0.82, .498
 0.1,  0.3,  1.0, .426,  0.8, .536
 0.1,  0.3,  1.0, 0.43, 0.86, .528
 0.1,  0.3,  1.0, .429, 0.68, .525
 0.1,  0.3,  1.0, .422, 0.72, 0.52
 0.1,  0.3,  1.0, .428,  0.7, .527
 0.1,  0.3,  1.0, .418, 0.76, 0.53
 0.1,  0.3,  1.0, .428, 0.84, .507
 0.1,  0.3,  1.0, .422, 0.74, .526
 0.1,  0.3,  1.0, .425, 0.84, .509
 0.1,  0.3,  1.0, .422, 0.76, .538
 0.1,  0.3,  1.0, .424,  0.7, .513
 0.1,  0.3,  1.0, 0.43, 0.74, 0.53
 0.1,  0.3,  1.0, .432, 0.68, .513
 0.1,  0.3,  1.0, .427, 0.78, .497
 0.1,  0.3,  1.0, .428, 0.76, .531
 0.1,  0.3,  1.0, .429, 0.66, .509
 0.1,  0.3,  1.0, 0.42, 0.66, .539
 0.1,  0.3,  1.0, .428, 0.76, .511
 0.1,  0.3,  1.0, .426, 0.78, .514
 0.1,  0.3,  1.0, 0.44,  0.7, .515
 0.1,  0.3,  1.0, .423, 0.84, .507
 0.1,  0.3,  1.0, .431, 0.86, .481
 0.1,  0.3,  1.0, .418, 0.86, .556
 0.1,  0.3,  1.0, 0.43, 0.66, .484
 0.1,  0.3,  1.0, 0.43, 0.78, .536
 0.1,  0.3,  1.0, .421, 0.74, .509
 0.1,  0.3,  1.0, .435, 0.74, .529
 0.1,  0.3,  1.0, .427, 0.74, .517
 0.1,  0.3,  1.0, 0.43, 0.68, .478
 0.1,  0.3,  1.0, .422, 0.64, .536
 0.1,  0.3,  1.0, .423, 0.68, .532
 0.1,  0.3,  1.0, .423,  0.8, .505
 0.1,  0.3,  1.0, 0.43, 0.82, .552
 0.1,  0.3,  1.0, .428, 0.74, .502
 0.1,  0.3,  1.0, 0.43,  0.7, .517
 0.1,  0.3,  1.0, .431, 0.76, .519
 0.1,  0.3,  1.0, .427, 0.76, .534
 0.1,  0.3,  1.0, .423, 0.84, .502
 0.1,  0.3,  1.0, .431, 0.78, .513
 0.1,  0.3,  1.0, .422,  0.7, .535
 0.1,  0.3,  1.0, 0.43, 0.76, .498
 0.1,  0.3,  1.0, .421, 0.76, .511
 0.1,  0.3,  1.0, .426, 0.74, .506
 0.1,  0.3,  1.0, .427,  0.7, .532
 0.1,  0.3,  1.0, .422,  0.8, .491
 0.1,  0.3,  1.0, .427, 0.68, .479
 0.1,  0.3,  1.0, .424, 0.72, .518
 0.1,  0.3,  1.0, .428, 0.72, .507
 0.1,  0.3,  1.0, .429, 0.76, .492
 0.1,  0.3,  1.0, .431, 0.82, .529
 0.1,  0.3,  1.0, .423, 0.84, .543
 0.1,  0.3,  1.0, .414,  0.8, .479
 0.1,  0.3,  1.0, .429, 0.74, .512
 0.1,  0.3,  1.0, .428, 0.82, .519
 0.1,  0.3,  1.0, .431, 0.76, .526
 0.1,  0.3,  1.0, .415, 0.74, .505
 0.1,  0.3,  1.0, .434, 0.82, .506
 0.1,  0.3,  1.0, .423, 0.76, .525
 0.1,  0.3,  1.0, .427,  0.7, .546
 0.1,  0.3,  1.0, .427, 0.74, .511
 0.1,  0.3,  1.0, 0.46, .909, .549
 0.1,  0.3,  1.0, .425, 0.86, 0.52
 0.1,  0.3,  1.0, .428, 0.78, .505
 0.1,  0.3,  1.0, .429, 0.92, .493
 0.1,  0.3,  1.0, .431,  0.6, .518
 0.1,  0.3,  1.0, .427, 0.76, .526
 0.1,  0.3,  1.0, .431, 0.66, .494
 0.1,  0.3,  1.0, .423,  0.7, .523
 0.1,  0.3,  1.0, .414, 0.78, .509
 0.1,  0.3,  1.0, .424,  0.7, .479
 0.1,  0.3,  1.0, .427, 0.72, .524
 0.1,  0.3,  1.0, .427,  0.7, .491
 0.1,  0.3,  1.0, .429, 0.78, .502
 0.1,  0.3,  1.0, .424, 0.66, .524
 0.1,  0.3,  1.0, .419, 0.68, .512
 0.1,  0.3,  1.0, .429, 0.84, .513
 0.1,  0.3,  1.0, .417, 0.76, .499
 0.1,  0.3,  1.0, .419, 0.82, .516
 0.1,  0.3,  1.0, .436, 0.78, .511
 0.1,  0.3,  1.0, .425, 0.68, .473
 0.1,  0.3,  1.0, .435,  0.8, .539
 0.1,  0.3,  1.0, .426, 0.84, 0.53
 0.1,  0.3,  1.0, .422, 0.86, .509
 0.1,  0.3,  1.0, .432, 0.78, .495
 0.1,  0.3,  1.0, .427,  0.8, .516
 0.1,  0.3,  1.0, .427, 0.78, .478
 0.1,  0.3,  1.0, .433, 0.74, .528
 0.1,  0.3,  1.0, .434, 0.76, .524
 0.1,  0.3,  1.0, 0.43, 0.78, .503
 0.1,  0.3,  1.0, .428, 0.74, .507
 0.1,  0.3,  1.0, .429,  0.8, .519
 0.1,  0.3,  1.0, .433, 0.78, .494
 0.1,  0.3,  1.0, .429, 0.78, 0.53
 0.1,  0.3,  1.0, .421, .846, .482
 0.1,  0.3,  1.0, .427, 0.74, .546
 0.1,  0.3,  1.0, .425,  0.7, .521
 0.1,  0.3,  1.0, .426, 0.74, .534
 0.1,  0.3,  1.0, .428, 0.86, .513
 0.1,  0.3,  1.0, .433, 0.72, .512
 0.1,  0.3,  1.0, .429, 0.76, .499
 0.1,  0.3,  1.0, .421, 0.78, .521
 0.1,  0.3,  1.0, .419, 0.76, .536
 0.1,  0.3,  1.0, .424, 0.78, .541
 0.1,  0.3,  1.0, .423, 0.78, 0.54
 0.1,  0.3,  1.0, .434, 0.82, .503
 0.1,  0.3,  1.0, .425, 0.78, .523
 0.1,  0.3,  1.0, .422, 0.74, .543
 0.1,  0.3,  1.0, .436, 0.72, .531
 0.1,  0.3,  1.0, .428, 0.72, 0.54
 0.1,  0.3,  1.0, .432, 0.78, .506
 0.1,  0.3,  1.0, .432, 0.72, .515
 0.1,  0.3,  1.0, .424, 0.72, .509
 0.1,  0.3,  1.0, .431, 0.78, .517
 0.1,  0.3,  1.0, .424,  0.8, .522
 0.1,  0.3,  1.0, .417, 0.76, .531
 0.1,  0.3,  1.0, .419,  0.6, .508
 0.1,  0.3,  1.0, .426, 0.74, .542
 0.1,  0.3,  1.0, .429, 0.72, .494
 0.1,  0.3,  1.0, .425, 0.82, .522
 0.1,  0.4,  1.0, .436, 0.76, .505
 0.1,  0.4,  1.0, .429, 0.82, .531
 0.1,  0.4,  1.0, .429,  0.8, 0.52
 0.1,  0.4,  1.0, 0.43, 0.78, .515
 0.1,  0.4,  1.0, .423, 0.68, .492
 0.1,  0.4,  1.0, .419, 0.78, .516
 0.1,  0.4,  1.0, .433, 0.84, .494
 0.1,  0.4,  1.0, .433, 0.84, .489
 0.1,  0.4,  1.0, .424, 0.72, .501
 0.1,  0.4,  1.0, .428, 0.66, .499
 0.1,  0.4,  1.0, .425, 0.82, .507
 0.1,  0.4,  1.0, .423, 0.68, .509
 0.1,  0.4,  1.0, .427, 0.88, .483
 0.1,  0.4,  1.0, .415, 0.68, .509
 0.1,  0.4,  1.0, .427, 0.68, .496
 0.1,  0.4,  1.0, .429,  0.8, 0.52
 0.1,  0.4,  1.0, .423, 0.76, .521
 0.1,  0.4,  1.0, .421, 0.78, .469
 0.1,  0.4,  1.0, .427, 0.76, .506
 0.1,  0.4,  1.0, .431,  0.8, .502
 0.1,  0.4,  1.0, .423, 0.66, .493
 0.1,  0.4,  1.0, .423, 0.72, .498
 0.1,  0.4,  1.0, .427, 0.72, .509
 0.1,  0.4,  1.0, .429, 0.88, .507
 0.1,  0.4,  1.0, .425, 0.72, .514
 0.1,  0.4,  1.0, .427, 0.78, 0.49
 0.1,  0.4,  1.0, .413,  0.7, .524
 0.1,  0.4,  1.0, .433, 0.68, .519
 0.1,  0.4,  1.0, .415, 0.76, .523
 0.1,  0.4,  1.0, .429, 0.76, .521
 0.1,  0.4,  1.0, .427, 0.68, .519
 0.1,  0.4,  1.0, .421, 0.86, .485
 0.1,  0.4,  1.0, .431, 0.84, .527
 0.1,  0.4,  1.0, .419, 0.86, .545
 0.1,  0.4,  1.0, .425, 0.84, 0.49
 0.1,  0.4,  1.0, .424, 0.74, .529
 0.1,  0.4,  1.0, .419,  0.8, .543
 0.1,  0.4,  1.0, .428, 0.88, .509
 0.1,  0.4,  1.0, .418, 0.78, .495
 0.1,  0.4,  1.0, .425, 0.88, .492
 0.1,  0.4,  1.0, .427, 0.66, .536
 0.1,  0.4,  1.0, .429, 0.78, .538
 0.1,  0.4,  1.0, .425,  0.8, .506
 0.1,  0.4,  1.0, .429,  0.7, .503
 0.1,  0.4,  1.0, .427, 0.82, .504
 0.1,  0.4,  1.0, .422, 0.78, .505
 0.1,  0.4,  1.0, 0.43, 0.94, .472
 0.1,  0.4,  1.0, .425, 0.74, .515
 0.1,  0.4,  1.0, .426,  0.8, 0.51
 0.1,  0.4,  1.0, .427, 0.76, .489
 0.1,  0.4,  1.0, .435, 0.76,  0.5
 0.1,  0.4,  1.0, .426,  0.8, .491
 0.1,  0.4,  1.0, .427, 0.72, .518
 0.1,  0.4,  1.0, 0.43, 0.84, .508
 0.1,  0.4,  1.0, .426, 0.82, .512
 0.1,  0.4,  1.0, .423, 0.78, .469
 0.1,  0.4,  1.0, .432, 0.74, 0.53
 0.1,  0.4,  1.0, .427,  0.8, .489
 0.1,  0.4,  1.0, 0.43, 0.86, .519
 0.1,  0.4,  1.0, .426,  0.8, .519
 0.1,  0.4,  1.0, .429,  0.9, .527
 0.1,  0.4,  1.0, .435, 0.78, .504
 0.1,  0.4,  1.0, .418, 0.76, .492
 0.1,  0.4,  1.0, .428,  0.6, .511
 0.1,  0.4,  1.0, .422,  0.6, 0.52
 0.1,  0.4,  1.0, .434, 0.86, .502
 0.1,  0.4,  1.0, .427, 0.68, 0.52
 0.1,  0.4,  1.0, .425, 0.78, .522
 0.1,  0.4,  1.0, .422, 0.74, .497
 0.1,  0.4,  1.0, .433,  0.8, .481
 0.1,  0.4,  1.0, .429, 0.82, .505
 0.1,  0.4,  1.0, .436, 0.84, .544
 0.1,  0.4,  1.0, .425, 0.74, .491
 0.1,  0.4,  1.0, .421, 0.74, .538
 0.1,  0.4,  1.0, .427, 0.84, .537
 0.1,  0.4,  1.0, .435,  0.8, .513
 0.1,  0.4,  1.0, .429, 0.74, .522
 0.1,  0.4,  1.0, .428, 0.66, .511
 0.1,  0.4,  1.0, .428, 0.82, .518
 0.1,  0.4,  1.0, .421, 0.76, .505
 0.1,  0.4,  1.0, .422, 0.78, .494
 0.1,  0.4,  1.0, 0.43, 0.84, .518
 0.1,  0.4,  1.0, .426,  0.8, .493
 0.1,  0.4,  1.0, .425, 0.76, .507
 0.1,  0.4,  1.0, .421, 0.76, .532
 0.1,  0.4,  1.0, .428, 0.88, .512
 0.1,  0.4,  1.0, .422, 0.88, .482
 0.1,  0.4,  1.0, .432, 0.78, .488
 0.1,  0.4,  1.0, .431, 0.82, .533
 0.1,  0.4,  1.0, 0.43, 0.82, .517
 0.1,  0.4,  1.0, .428, 0.72, .499
 0.1,  0.4,  1.0, .427, 0.82, 0.54
 0.1,  0.4,  1.0, .425, 0.66, .515
 0.1,  0.4,  1.0, .423,  0.8, .506
 0.1,  0.4,  1.0, .424, 0.74, .494
 0.1,  0.4,  1.0, .431, 0.82, .495
 0.1,  0.4,  1.0, .423, 0.68, .516
 0.1,  0.4,  1.0, .437, 0.78, .512
 0.1,  0.4,  1.0, .438, 0.86, .534
 0.1,  0.4,  1.0, .429, 0.82, .497
 0.1,  0.4,  1.0, .419,  0.7, .486
 0.1,  0.4,  1.0, .425, 0.76, .519
 0.1,  0.4,  1.0, .423, 0.68, .533
 0.1,  0.4,  1.0, .428, 0.74, 0.52
 0.1,  0.4,  1.0, .435, 0.82, .494
 0.1,  0.4,  1.0, .428, 0.84, .507
 0.1,  0.4,  1.0, 0.43, 0.66, .537
 0.1,  0.4,  1.0, .428, 0.76, .497
 0.1,  0.4,  1.0, .421,  0.7, .508
 0.1,  0.4,  1.0, .429, 0.74,  0.5
 0.1,  0.4,  1.0, .431, 0.72, .486
 0.1,  0.4,  1.0, 0.43,  0.8, .514
 0.1,  0.4,  1.0, .429, 0.82, .533
 0.1,  0.4,  1.0, .419, 0.74, .492
 0.1,  0.4,  1.0, .426, 0.74, 0.54
 0.1,  0.4,  1.0, .427, 0.78, .519
 0.1,  0.4,  1.0, .429, 0.82, .509
 0.1,  0.4,  1.0, .424, 0.62, .503
 0.1,  0.4,  1.0, .427, 0.82, .453
 0.1,  0.4,  1.0, .425,  0.8, .521
 0.1,  0.4,  1.0, .431, 0.82, .509
 0.1,  0.4,  1.0, 0.43, 0.68, .494
 0.1,  0.4,  1.0, .427,  0.7, .514
 0.1,  0.4,  1.0, 0.43, 0.76, .488
 0.1,  0.4,  1.0, .429, 0.78, .493
 0.1,  0.4,  1.0, .418,  0.8, .528
 0.1,  0.4,  1.0, .426, 0.74, .521
 0.1,  0.4,  1.0, .427, 0.82,  0.5
 0.1,  0.4,  1.0, .428, 0.78, .454
 0.1,  0.4,  1.0, .434, 0.82, .513
 0.1,  0.4,  1.0, .431, 0.72, .531
 0.1,  0.4,  1.0, .422, 0.68, .482
 0.1,  0.4,  1.0, .432,  0.7, .513
 0.1,  0.4,  1.0, .429, 0.84, 0.52
 0.1,  0.4,  1.0, 0.42, 0.72, .481
 0.1,  0.4,  1.0, .422, 0.62, .532
 0.1,  0.4,  1.0, .422, 0.74, .521
 0.1,  0.4,  1.0, .427, 0.78, .496
 0.1,  0.4,  1.0, .433, 0.78, .474
 0.1,  0.4,  1.0, .437, 0.76, .535
 0.1,  0.4,  1.0, 0.43, 0.82, .509
 0.1,  0.4,  1.0, .421,  0.8, .546
 0.1,  0.4,  1.0, .427, 0.78, .507
 0.1,  0.4,  1.0, .429, 0.72, 0.51
 0.1,  0.4,  1.0, .421,  0.8, .539
 0.1,  0.4,  1.0, .435, 0.82, .517
 0.1,  0.4,  1.0, .433,  0.8, .491
 0.1,  0.4,  1.0, .425, 0.74, .508
 0.1,  0.4,  1.0, .428, 0.82, .495
 0.1,  0.4,  1.0, .426, 0.72, 0.52
 0.1,  0.4,  1.0, .429, 0.78, .495
 0.1,  0.4,  1.0, .423, 0.76, .496
 0.1,  0.4,  1.0, .427, 0.76, .538
 0.1,  0.4,  1.0, .424, 0.82, .499
 0.1,  0.4,  1.0, .429, 0.72, .523
 0.1,  0.4,  1.0, .424, 0.72, .494
 0.1,  0.4,  1.0, .431, 0.82, .519
 0.1,  0.4,  1.0, .422,  0.7, .539
 0.1,  0.4,  1.0, .414, 0.78, .549
 0.1,  0.4,  1.0, .424, 0.82, .523
 0.1,  0.4,  1.0, .428,  0.8, .499
 0.1,  0.4,  1.0, .428, 0.74, .499
 0.1,  0.4,  1.0, .433,  0.7, .506
 0.1,  0.4,  1.0, .437, 0.84, .528
 0.1,  0.4,  1.0, .433, 0.74,  0.5
 0.1,  0.4,  1.0, .427, 0.74, .508
 0.1,  0.4,  1.0, .427, 0.82, .549
 0.1,  0.4,  1.0, .418, 0.74, .542
 0.1,  0.4,  1.0, .413, 0.74, .537
 0.1,  0.4,  1.0, .429, 0.72, .503
 0.1,  0.4,  1.0, .425, 0.84, 0.48
 0.1,  0.4,  1.0, .432,  0.7, .491
 0.1,  0.4,  1.0, .424,  0.8, .505
 0.1,  0.4,  1.0, 0.42, 0.76, .491
 0.1,  0.4,  1.0, 0.43, 0.74, .518
 0.1,  0.4,  1.0, .429,  0.8, .522
 0.1,  0.4,  1.0, .425, 0.82, .517
 0.1,  0.4,  1.0, .434, 0.66, .478
 0.1,  0.4,  1.0, .423,  0.8, .491
 0.1,  0.4,  1.0, .431, 0.78, .533
 0.1,  0.4,  1.0, .427, 0.86, .456
 0.1,  0.4,  1.0, .428,  0.8, .485
 0.1,  0.4,  1.0, .423, 0.76, .524
 0.1,  0.4,  1.0, 0.43, 0.76, .512
 0.1,  0.4,  1.0, .428,  0.7, .484
 0.1,  0.4,  1.0, 0.43, 0.72, .484
 0.1,  0.4,  1.0, .425, 0.74, .516
 0.1,  0.4,  1.0, .434, 0.78, .499
 0.1,  0.4,  1.0, .419, 0.72, .498
 0.1,  0.4,  1.0, .427, 0.76, .517
 0.1,  0.4,  1.0, .422, 0.74, .513
 0.1,  0.4,  1.0, .426,  0.7, .496
 0.1,  0.4,  1.0, .422, 0.92, .525
 0.1,  0.4,  1.0, .423,  0.8, 0.53
 0.1,  0.4,  1.0, .418, 0.64, 0.52
 0.1,  0.4,  1.0, .429, 0.74, .506
 0.1,  0.4,  1.0, .435, 0.84, .506
 0.1,  0.4,  1.0, 0.42, 0.76, .523
 0.1,  0.4,  1.0, .418, .769, .505
 0.1,  0.4,  1.0, .427,  0.8, .538
 0.1,  0.4,  1.0, .424, 0.78, .505
 0.1,  0.4,  1.0, .431,  0.8, .518
 0.1,  0.4,  1.0, .422,  0.7, .505
 0.1,  0.4,  1.0, .419, 0.74, .495
 0.1,  0.4,  1.0, .436,  0.8, .503
 0.1,  0.4,  1.0, .428, 0.76, .516
 0.1,  0.4,  1.0, .428, 0.82, .497
 0.1,  0.4,  1.0, .428, 0.82, .474
 0.1,  0.4,  1.0, .431, 0.88, .514
 0.1,  0.4,  1.0, .439, 0.76, .513
 0.1,  0.4,  1.0, .428, 0.74, .516
 0.1,  0.4,  1.0, .414, 0.82, .551
 0.1,  0.4,  1.0, .421, 0.88, .518
 0.1,  0.4,  1.0, .421, 0.66, .504
 0.1,  0.4,  1.0, .414, 0.78, .487
 0.1,  0.4,  1.0, .434,  0.8, .538
 0.1,  0.4,  1.0, .427,  0.8, .518
 0.1,  0.4,  1.0, .421, 0.64, .532
 0.1,  0.4,  1.0, .434, 0.84, .523
 0.1,  0.4,  1.0, .434, 0.74, .509
 0.1,  0.4,  1.0, .426, 0.74, .508
 0.1,  0.4,  1.0, .428,  0.8, .556
 0.1,  0.4,  1.0, .424, 0.74, .536
 0.1,  0.4,  1.0, .419, 0.74, .537
 0.1,  0.4,  1.0, .427,  0.7, .486
 0.1,  0.4,  1.0, .427, 0.88, .504
 0.1,  0.4,  1.0, .421,  0.8, .492
 0.1,  0.4,  1.0, .428,  0.8,  0.5
 0.1,  0.4,  1.0, 0.43, 0.78, .539
 0.1,  0.4,  1.0, .426, 0.82, .505
 0.1,  0.4,  1.0, .423, 0.76, .524
 0.1,  0.4,  1.0, .427, 0.72, .501
 0.1,  0.4,  1.0, .422, 0.84, .528
 0.1,  0.4,  1.0, 0.43, 0.78, .528
 0.1,  0.4,  1.0, .419, 0.68, .511
 0.1,  0.4,  1.0, .429, 0.76, .539
 0.1,  0.4,  1.0, .425, 0.78, .521
 0.1,  0.4,  1.0, .427, 0.66, .502
 0.1,  0.4,  1.0, .426, 0.86, .518
 0.1,  0.4,  1.0, .431, 0.84, .532
 0.1,  0.4,  1.0, .432, 0.76, .523
 0.1,  0.4,  1.0, .426, 0.78, .529
 0.1,  0.4,  1.0, .431, 0.74, .475
 0.1,  0.4,  1.0, .423, 0.68, .533
 0.1,  0.4,  1.0, .432,  0.8, .495
 0.1,  0.4,  1.0, .427, 0.74, .546
 0.1,  0.4,  1.0, .424, 0.78, .499
 0.1,  0.4,  1.0, .435,  0.7, .503
 0.1,  0.4,  1.0, .426, 0.88, .503
 0.1,  0.4,  1.0, .431, 0.68, .513
 0.1,  0.5,  1.0, .427, 0.86, .519
 0.1,  0.5,  1.0, .425,  0.8, .532
 0.1,  0.5,  1.0, .427,  0.8, .526
 0.1,  0.5,  1.0, .424, 0.84, .478
 0.1,  0.5,  1.0, 0.43, 0.88, .503
 0.1,  0.5,  1.0, .428, 0.78, .526
 0.1,  0.5,  1.0, .424, 0.66, .516
 0.1,  0.5,  1.0, .426,  0.8, .492
 0.1,  0.5,  1.0, .429, 0.84, .523
 0.1,  0.5,  1.0, .425, 0.76, .483
 0.1,  0.5,  1.0, .429, 0.78, .513
 0.1,  0.5,  1.0, .429, 0.82, .489
 0.1,  0.5,  1.0, .419, 0.72, .514
 0.1,  0.5,  1.0, .426, 0.76, .501
 0.1,  0.5,  1.0, .444,  0.8, .608
 0.1,  0.5,  1.0, .425, 0.86, .508
 0.1,  0.5,  1.0, .425,  0.8, .508
 0.1,  0.5,  1.0, .425, 0.82, .507
 0.1,  0.5,  1.0, .427,  0.8, 0.51
 0.1,  0.5,  1.0, 0.43,  0.8, .496
 0.1,  0.5,  1.0, .424, 0.82, .546
 0.1,  0.5,  1.0, .424, 0.84, .503
 0.1,  0.5,  1.0, .421, 0.78, 0.51
 0.1,  0.5,  1.0, .417, 0.94, .513
 0.1,  0.5,  1.0, .428, 0.88, .492
 0.1,  0.5,  1.0, .433,  0.8, .509
 0.1,  0.5,  1.0, .423, 0.82, .536
 0.1,  0.5,  1.0, .419, 0.78, .515
 0.1,  0.5,  1.0, .425, 0.84, .503
 0.1,  0.5,  1.0, .412, 0.84, .502
 0.1,  0.5,  1.0, .426, 0.82, .535
 0.1,  0.5,  1.0, .429, 0.82, .503
 0.1,  0.5,  1.0, .434,  0.8, 0.49
 0.1,  0.5,  1.0, .437, 0.74, .538
 0.1,  0.5,  1.0, .421, 0.82, .503
 0.1,  0.5,  1.0, .428, 0.78, .529
 0.1,  0.5,  1.0, .432, 0.76, .491
 0.1,  0.5,  1.0, .421, 0.76, .498
 0.1,  0.5,  1.0, .431, 0.82, .488
 0.1,  0.5,  1.0, .428, 0.74, .509
 0.1,  0.5,  1.0, .429, 0.72, .516
 0.1,  0.5,  1.0, .422,  0.9, .485
 0.1,  0.5,  1.0, .428, 0.74, .476
 0.1,  0.5,  1.0, 0.43, 0.78, .495
 0.1,  0.5,  1.0, .429,  0.7, .552
 0.1,  0.5,  1.0, .424, 0.82, .492
 0.1,  0.5,  1.0, .431,  0.8, .508
 0.1,  0.5,  1.0, .433, 0.76, .497
 0.1,  0.5,  1.0, .428, 0.78, .539
 0.1,  0.5,  1.0, .424, 0.74, .523
 0.1,  0.5,  1.0, .431, 0.78, .501
 0.1,  0.5,  1.0, .424, 0.82, .482
 0.1,  0.5,  1.0, 0.43, 0.72, .506
 0.1,  0.5,  1.0, .416,  0.8, 0.51
 0.1,  0.5,  1.0, .429, 0.92, .505
 0.1,  0.5,  1.0, .421, 0.78, .516
 0.1,  0.5,  1.0, 0.43, 0.76, .517
 0.1,  0.5,  1.0, .413, 0.84, .569
